1087000 -20.967771  982770  104230  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1088000 -19.199063  983681  104319  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1089000 -19.607212  984564  104436  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1090000 -18.243334  985445  104555  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1091000 -20.756760  986347  104653  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1092000 -20.092100  987273  104727  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1093000 -20.562379  988191  104809  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1094000 -22.315315  989088  104912  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1095000 -22.272938  990016  104984  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1096000 -21.801579  990908  105092  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1097000 -22.824446  991834  105166  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1098000 -21.952249  992763  105237  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1099000 -21.341003  993664  105336  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1100000 -21.707380  994573  105427  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1101000 -22.284280  995476  105524  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1102000 -21.998830  996368  105632  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1103000 -20.900077  997250  105750  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1104000 -20.710952  998122  105878  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1105000 -20.614511  999015  105985  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1106000 -21.204657  999880  106120  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1107000 -20.207355  1000750  106250  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1108000 -22.570857  1001636  106364  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1109000 -22.562212  1002552  106448  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1110000 -21.272319  1003471  106529  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1111000 -22.528743  1004377  106623  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1112000 -20.983683  1005285  106715  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1113000 -21.934068  1006173  106827  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1114000 -22.279652  1007066  106934  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1115000 -22.335879  1007958  107042  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1116000 -23.206933  1008879  107121  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1117000 -22.384018  1009790  107210  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1118000 -23.482994  1010672  107328  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1119000 -23.480744  1011571  107429  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1120000 -23.517282  1012475  107525  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1121000 -23.238445  1013367  107633  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1122000 -23.110695  1014252  107748  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1123000 -23.377210  1015168  107832  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1124000 -23.753627  1016076  107924  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1125000 -22.558428  1016967  108033  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1126000 -22.937555  1017884  108116  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1127000 -23.005342  1018789  108211  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1128000 -22.190829  1019702  108298  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1129000 -23.264577  1020577  108423  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1130000 -22.252788  1021464  108536  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1131000 -22.030813  1022356  108644  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1132000 -22.417303  1023268  108732  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1133000 -21.122041  1024177  108823  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1134000 -20.633427  1025070  108930  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1135000 -20.556354  1025979  109021  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1136000 -21.148723  1026884  109116  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1137000 -20.262805  1027809  109191  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1138000 -20.392590  1028711  109289  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1139000 -19.899162  1029607  109393  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1140000 -20.932157  1030522  109478  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1141000 -21.879087  1031444  109556  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1142000 -20.706764  1032340  109660  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1143000 -20.862886  1033248  109752  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1144000 -20.073458  1034165  109835  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1145000 -21.369939  1035086  109914  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1146000 -21.200909  1036014  109986  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1147000 -20.592510  1036933  110067  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1148000 -20.139394  1037837  110163  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1149000 -20.853016  1038730  110270  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1150000 -20.718537  1039636  110364  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1151000 -21.458357  1040529  110471  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1152000 -19.974645  1041450  110550  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1153000 -22.163604  1042344  110656  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1154000 -21.750847  1043249  110751  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1155000 -19.619138  1044165  110835  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1156000 -22.512193  1045083  110917  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1157000 -22.099383  1045992  111008  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1158000 -21.661695  1046921  111079  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1159000 -21.441242  1047851  111149  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1160000 -20.832862  1048765  111235  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1161000 -20.571449  1049665  111335  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1162000 -20.793127  1050572  111428  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1163000 -19.428703  1051460  111540  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1164000 -21.752094  1052347  111653  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1165000 -20.513241  1053262  111738  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1166000 -18.866663  1054169  111831  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1167000 -19.207452  1055058  111942  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1168000 -20.922249  1055946  112054  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1169000 -19.292684  1056853  112147  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1170000 -19.424875  1057753  112247  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1171000 -21.051691  1058644  112356  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1172000 -20.782902  1059536  112464  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1173000 -21.183019  1060435  112565  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1174000 -20.263361  1061331  112669  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1175000 -21.996211  1062219  112781  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1176000 -22.353344  1063138  112862  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1177000 -21.648239  1064052  112948  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1178000 -19.535958  1064928  113072  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1179000 -19.762958  1065793  113207  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1180000 -20.406364  1066699  113301  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1181000 -19.947113  1067579  113421  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1182000 -20.488740  1068448  113552  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1183000 -20.847460  1069366  113634  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1184000 -19.582367  1070254  113746  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1185000 -19.472814  1071125  113875  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1186000 -21.370167  1071993  114007  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1187000 -21.207166  1072879  114121  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1188000 -21.725112  1073750  114250  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1189000 -19.949899  1074645  114355  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1190000 -20.090743  1075529  114471  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1191000 -21.557542  1076444  114556  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1192000 -20.643167  1077349  114651  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1193000 -20.885948  1078250  114750  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1194000 -20.849803  1079167  114833  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1195000 -19.656438  1080073  114927  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1196000 -19.706844  1080968  115032  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1197000 -20.417054  1081866  115134  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1198000 -20.457032  1082776  115224  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1199000 -19.804769  1083693  115307  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1200000 -19.621319  1084594  115406  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1201000 -18.516069  1085495  115505  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1202000 -20.421610  1086427  115573  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1203000 -20.150989  1087338  115662  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1204000 -19.812371  1088255  115745  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1205000 -20.304483  1089188  115812  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1206000 -20.416788  1090114  115886  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1207000 -18.317113  1090997  116003  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1208000 -20.997788  1091880  116120  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1209000 -21.400384  1092785  116215  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1210000 -22.165861  1093679  116321  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1211000 -20.906027  1094583  116417  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1212000 -21.579012  1095460  116540  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1213000 -21.229217  1096355  116645  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1214000 -22.209585  1097264  116736  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1215000 -20.343494  1098169  116831  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1216000 -19.994183  1099063  116937  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1217000 -21.401213  1099952  117048  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1218000 -20.351227  1100863  117137  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1219000 -18.890601  1101768  117232  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1220000 -19.545027  1102667  117333  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1221000 -20.432108  1103597  117403  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1222000 -20.861840  1104529  117471  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1223000 -20.375233  1105456  117544  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1224000 -20.073388  1106376  117624  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1225000 -20.383173  1107289  117711  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1226000 -20.569551  1108204  117796  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1227000 -20.298913  1109112  117888  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1228000 -20.431541  1110053  117947  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1229000 -20.850832  1110969  118031  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1230000 -20.831053  1111882  118118  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1231000 -20.424537  1112786  118214  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1232000 -21.197601  1113703  118297  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1233000 -20.034056  1114602  118398  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1234000 -20.596371  1115514  118486  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1235000 -20.653721  1116441  118559  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1236000 -21.437247  1117346  118654  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1237000 -21.011050  1118283  118717  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1238000 -20.876171  1119219  118781  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1239000 -20.208889  1120137  118863  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1240000 -20.428232  1121028  118972  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1241000 -19.823725  1121958  119042  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1242000 -21.172833  1122892  119108  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1243000 -20.995857  1123805  119195  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1244000 -20.453713  1124732  119268  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1245000 -20.882185  1125658  119342  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1246000 -22.378175  1126587  119413  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1247000 -21.828473  1127488  119512  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1248000 -21.809773  1128394  119606  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1249000 -21.488712  1129278  119722  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1250000 -21.574620  1130143  119857  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1251000 -21.870409  1131018  119982  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1252000 -21.051008  1131923  120077  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1253000 -22.082231  1132827  120173  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1254000 -21.292200  1133725  120275  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1255000 -21.790023  1134642  120358  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1256000 -21.122782  1135539  120461  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1257000 -21.920433  1136426  120574  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1258000 -21.593438  1137327  120673  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1259000 -21.794938  1138234  120766  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1260000 -21.586189  1139143  120857  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1261000 -22.263358  1140023  120977  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1262000 -23.692283  1140928  121072  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1263000 -22.879837  1141848  121152  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1264000 -22.466684  1142745  121255  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1265000 -22.195203  1143683  121317  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1266000 -22.610231  1144603  121397  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1267000 -22.767381  1145514  121486  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1268000 -22.303833  1146411  121589  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1269000 -22.272406  1147314  121686  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1270000 -22.542424  1148201  121799  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1271000 -22.474846  1149114  121886  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1272000 -21.801754  1150021  121979  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1273000 -22.275806  1150949  122051  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1274000 -21.260854  1151846  122154  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1275000 -21.703173  1152742  122258  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1276000 -21.414797  1153652  122348  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1277000 -21.691422  1154562  122438  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1278000 -21.313728  1155479  122521  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1279000 -21.211794  1156349  122651  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1280000 -21.126276  1157271  122729  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1281000 -20.648769  1158164  122836  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1282000 -21.364616  1159048  122952  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1283000 -20.877169  1159949  123051  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1284000 -22.021271  1160866  123134  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1285000 -21.280922  1161760  123240  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1286000 -21.955747  1162676  123324  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1287000 -22.322602  1163582  123418  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1288000 -19.799134  1164506  123494  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1289000 -21.290030  1165421  123579  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1290000 -20.890731  1166341  123659  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1291000 -19.086837  1167249  123751  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1292000 -20.894519  1168155  123845  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1293000 -21.647169  1169079  123921  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1294000 -21.433550  1169987  124013  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1295000 -21.013822  1170872  124128  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1296000 -20.318212  1171766  124234  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1297000 -19.391884  1172675  124325  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1298000 -20.554090  1173543  124457  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1299000 -21.191166  1174459  124541  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1300000 -19.835950  1175343  124657  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1301000 -21.052256  1176233  124767  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1302000 -21.394463  1177130  124870  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1303000 -23.595144  1178036  124964  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1304000 -23.864908  1178961  125039  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1305000 -22.725641  1179881  125119  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1306000 -23.232701  1180779  125221  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1307000 -21.671978  1181690  125310  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1308000 -21.231228  1182589  125411  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1309000 -21.941075  1183502  125498  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1310000 -22.670712  1184422  125578  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1311000 -22.665767  1185335  125665  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1312000 -22.435513  1186206  125794  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1313000 -22.687366  1187089  125911  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1314000 -21.596057  1187955  126045  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1315000 -22.222949  1188829  126171  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1316000 -22.271310  1189746  126254  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1317000 -20.978501  1190659  126341  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1318000 -22.669559  1191565  126435  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1319000 -24.173504  1192466  126534  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1320000 -22.354548  1193350  126650  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1321000 -22.508989  1194236  126764  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1322000 -22.206672  1195136  126864  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1323000 -22.184983  1196031  126969  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1324000 -22.299284  1196899  127101  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1325000 -22.491200  1197802  127198  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1326000 -22.994561  1198716  127284  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1327000 -22.120045  1199614  127386  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1328000 -22.193345  1200527  127473  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1329000 -20.639844  1201450  127550  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1330000 -21.302705  1202342  127658  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1331000 -22.888692  1203249  127751  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1332000 -21.142088  1204167  127833  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1333000 -22.498639  1205083  127917  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1334000 -21.874380  1206003  127997  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1335000 -21.692017  1206899  128101  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1336000 -21.150601  1207796  128204  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1337000 -22.876956  1208678  128322  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1338000 -21.253786  1209577  128423  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1339000 -22.344410  1210487  128513  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1340000 -21.946558  1211396  128604  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1341000 -20.603905  1212324  128676  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1342000 -19.859241  1213244  128756  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1343000 -20.671763  1214164  128836  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1344000 -19.832905  1215053  128947  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1345000 -21.393138  1215967  129033  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1346000 -22.082428  1216897  129103  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1347000 -21.271621  1217808  129192  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1348000 -21.195739  1218740  129260  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1349000 -19.819809  1219640  129360  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1350000 -21.217591  1220560  129440  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1351000 -21.992230  1221472  129528  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1352000 -21.408633  1222397  129603  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1353000 -21.936060  1223324  129676  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1354000 -20.382022  1224223  129777  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1355000 -19.558366  1225141  129859  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1356000 -21.950537  1226033  129967  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1357000 -22.836519  1226964  130036  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1358000 -22.512059  1227875  130125  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1359000 -20.909225  1228775  130225  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1360000 -21.777668  1229671  130329  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1361000 -22.056684  1230589  130411  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1362000 -22.858642  1231476  130524  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1363000 -20.952763  1232359  130641  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1364000 -21.003415  1233271  130729  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1365000 -20.180409  1234185  130815  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
1366000 -20.656147  1235089  130911  Density = 1052.006361 kg/m^3  Acceptance Ratio= 90/100 
